Time SenderId SenderProto   ReceiverId ReceiverProto     Commodity          Quantity               
2008 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 793940                 
2009 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 704060.0000000001      
2010 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 756490.0000000001      
2011 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 674099.9999999999      
2012 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 741510                 
2013 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 719040.0000000001      
2014 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 689080                 
2015 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 681590                 
2016 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 704060.0000000001      
2017 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 958720                 
2018 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 711550                 
2019 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 861350                 
2020 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 726530                 
2021 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 793940                 
2022 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 704060.0000000001      
2023 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 756490.0000000001      
2024 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 674099.9999999999      
2025 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 741510                 
2026 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 719040.0000000001      
2027 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 689080                 
2028 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 681590                 
2029 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 1.0036599999999999e+06 
2030 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 659119.9999999999      
2031 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 861350                 
2032 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 801430.0000000001      
2033 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 726530                 
2034 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 793940                 
2035 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 704060.0000000001      
2036 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 756490.0000000001      
2037 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 674099.9999999999      
2038 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 741510                 
2039 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 719040.0000000001      
2040 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 689080                 
2041 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 1.0186400000000001e+06 
2042 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 704060.0000000001      
2043 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 681590                 
2044 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 793940                 
2045 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 801430.0000000001      
2046 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 726530                 
2047 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 793940                 
2048 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 704060.0000000001      
2049 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 756490.0000000001      
2050 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 674099.9999999999      
2051 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 741510                 
2052 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 719040.0000000001      
2053 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 988679.9999999999      
2054 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 681590                 
2055 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 704060.0000000001      
2056 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
2057 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 793940                 
2058 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 801430.0000000001      
2059 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 726530                 
2060 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 793940                 
2061 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 704060.0000000001      
2062 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 756490.0000000001      
2063 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 674099.9999999999      
2064 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 741510                 
2065 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 1.05609e+06            
2066 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 689080                 
2067 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 681590                 
2068 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 636649.9999999999      
2069 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
2070 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 793940                 
2071 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 801430.0000000001      
2072 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 726530                 
2073 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 793940                 
2074 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 704060.0000000001      
2075 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 756490.0000000001      
2076 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 674099.9999999999      
2077 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 1.04111e+06            
2078 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 719040.0000000001      
2079 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 689080                 
2080 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
2081 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 636649.9999999999      
2082 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
2083 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 793940                 
2084 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 801430.0000000001      
2085 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 726530                 
2086 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 793940                 
2087 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 704060.0000000001      
2088 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 756490.0000000001      
2089 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 1.01115e+06            
2090 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 741510                 
2091 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 719040.0000000001      
2092 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
2093 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
2094 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 636649.9999999999      
2095 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
2096 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 793940                 
2097 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 801430.0000000001      
2098 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 726530                 
2099 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 793940                 
2100 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 704060.0000000001      
2101 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 1.05609e+06            
2102 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 674099.9999999999      
2103 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 741510                 
2104 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 659119.9999999999      
2105 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
2106 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
2107 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 636649.9999999999      
2108 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
2109 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 793940                 
2110 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 801430.0000000001      
2111 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 726530                 
2112 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 793940                 
2113 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 1.1160099999999998e+06 
2114 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 756490.0000000001      
2115 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 674099.9999999999      
2116 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 659119.9999999999      
2117 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 659119.9999999999      
2118 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
2119 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
2120 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 636649.9999999999      
2121 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
2122 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 793940                 
2123 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 801430.0000000001      
2124 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 726530                 
2125 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 1.1309899999999998e+06 
2126 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 704060.0000000001      
2127 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 756490.0000000001      
2128 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 606690                 
2129 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 659119.9999999999      
2130 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 659119.9999999999      
2131 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
2132 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
2133 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 636649.9999999999      
2134 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
2135 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 793940                 
2136 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 801430.0000000001      
2137 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 1.0635800000000002e+06 
2138 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 793940                 
2139 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 704060.0000000001      
2140 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 689080                 
2141 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 606690                 
2142 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 659119.9999999999      
2143 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 659119.9999999999      
2144 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
2145 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
2146 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 636649.9999999999      
2147 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
2148 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 793940                 
2149 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 1.13848e+06            
2150 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 726530                 
2151 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 793940                 
2152 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 636649.9999999999      
2153 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 689080                 
2154 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 606690                 
2155 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 659119.9999999999      
2156 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 659119.9999999999      
2157 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
2158 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
2159 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 636649.9999999999      
2160 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
2161 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 1.39314e+06            
2162 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 801430.0000000001      
2163 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 726530                 
2164 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 674099.9999999999      
2165 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 636649.9999999999      
2166 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 689080                 
2167 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 606690                 
2168 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 659119.9999999999      
2169 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 659119.9999999999      
2170 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
2171 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
2172 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 636649.9999999999      
2173 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 1.14597e+06            
2174 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 793940                 
2175 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 801430.0000000001      
2176 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
2177 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 674099.9999999999      
2178 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 636649.9999999999      
2179 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 689080                 
2180 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 606690                 
2181 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 659119.9999999999      
2182 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 659119.9999999999      
2183 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
2184 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
2185 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 1.2733e+06             
2186 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
2187 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 793940                 
2188 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 674099.9999999999      
2189 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
2190 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 674099.9999999999      
2191 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 636649.9999999999      
2192 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 689080                 
2193 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 606690                 
2194 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 659119.9999999999      
2195 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 659119.9999999999      
2196 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
2197 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 1.2583199999999998e+06 
2198 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 636649.9999999999      
2199 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
2200 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 666610                 
2201 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 674099.9999999999      
2202 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
2203 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 674099.9999999999      
2204 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 636649.9999999999      
2205 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 689080                 
2206 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 606690                 
2207 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 659119.9999999999      
2208 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 659119.9999999999      
2209 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 1.22087e+06            
2210 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
2211 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 636649.9999999999      
2212 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 501830.00000000006     
2213 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 666610                 
2214 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 674099.9999999999      
2215 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
2216 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 674099.9999999999      
2217 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 636649.9999999999      
2218 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 689080                 
2219 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 606690                 
2220 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 659119.9999999999      
2221 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 1.18342e+06            
2222 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
2223 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
2224 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 531790.0000000001      
2225 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 501830.00000000006     
2226 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 666610                 
2227 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 674099.9999999999      
2228 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
2229 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 674099.9999999999      
2230 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 636649.9999999999      
2231 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 689080                 
2232 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 606690                 
2233 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 1.29577e+06            
2234 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 659119.9999999999      
2235 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
2236 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 494340                 
2237 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 531790.0000000001      
2238 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 501830.00000000006     
2239 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 666610                 
2240 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 674099.9999999999      
2241 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
2242 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 674099.9999999999      
2243 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 636649.9999999999      
2244 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 689080                 
2245 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 1.16844e+06            
2246 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 659119.9999999999      
2247 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 659119.9999999999      
2248 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 509319.99999999994     
2249 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 494340                 
2250 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 531790.0000000001      
2251 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 501830.00000000006     
2252 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 666610                 
2253 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 674099.9999999999      
2254 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
2255 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 674099.9999999999      
2256 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 636649.9999999999      
2257 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 1.40063e+06            
2258 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 606690                 
2259 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 659119.9999999999      
2260 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 516810                 
2261 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 509319.99999999994     
2262 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 494340                 
2263 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 531790.0000000001      
2264 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 501830.00000000006     
2265 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 666610                 
2266 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 674099.9999999999      
2267 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
2268 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 674099.9999999999      
2269 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 1.1984000000000002e+06 
2270 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 689080                 
2271 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 606690                 
2272 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 546770                 
2273 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 516810                 
2274 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 509319.99999999994     
2275 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 494340                 
2276 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 531790.0000000001      
2277 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 501830.00000000006     
2278 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 666610                 
2279 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 674099.9999999999      
2280 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
2281 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 1.3107499999999998e+06 
2282 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 636649.9999999999      
2283 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 689080                 
2284 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 479360                 
2285 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 546770                 
2286 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 516810                 
2287 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 509319.99999999994     
2288 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 494340                 
2289 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 531790.0000000001      
2290 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 501830.00000000006     
2291 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 666610                 
2292 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 674099.9999999999      
2293 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 1.25832e+06            
2294 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 674099.9999999999      
2295 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 636649.9999999999      
2296 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 561750                 
2297 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 479360                 
2298 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 546770                 
2299 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 516810                 
2300 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 509319.99999999994     
2301 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 494340                 
2302 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 531790.0000000001      
2303 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 501830.00000000006     
2304 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 666610                 
2305 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 1.3107499999999998e+06 
2306 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
2307 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 674099.9999999999      
2308 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 509319.99999999994     
2309 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 561750                 
2310 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 479360                 
2311 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 546770                 
2312 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 516810                 
2313 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 509319.99999999994     
2314 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 494340                 
2315 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 531790.0000000001      
2316 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 501830.00000000006     
2317 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 1.22836e+06            
2318 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 674099.9999999999      
2319 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
2320 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 561750                 
2321 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 509319.99999999994     
2322 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 561750                 
2323 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 479360                 
2324 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 546770                 
2325 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 516810                 
2326 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 509319.99999999994     
2327 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 494340                 
2328 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 531790.0000000001      
2329 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 1.13848e+06            
2330 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 666610                 
